task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,low_level_edit_accuracy,relation_conditioned_fidelity,relation_scope_f1,relation_scope_accuracy,multi_chart_relation_accuracy,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,visual_structural_similarity,preservation_accuracy,high_level_score,overall_score,relation_metric_applicable,operation_scores_json
synthetic_sample_920066,synthetic/sample_920066,synthetic,synthetic_relation_augmented_qc,renewable_grid,dashboard_aug_0291,3,stacked_area;strip_plot;multi_line,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color North red wherever it appears.",1,1,3567x2368,ok,0,1.0,1.0,1,0.0,0.048110643264431485,0.8,0.08018440544071914,0.048110643264431485,0.0,0.0,0.24732565879821777,0.0,0.733819929247599,0.13286186216586307,0.086360210407811,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004896045054200542, ""counterfactual_noop_mse"": 4594.7275390625, ""prediction_mse"": 5362.43701171875}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.03168932079945799, ""counterfactual_noop_mse"": 1739.005615234375, ""prediction_mse"": 3367.412841796875}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.733819929247599, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920187,synthetic/sample_920187,synthetic,synthetic_relation_augmented_qc,medical_trials,dashboard_aug_0312,2,pie;correlation_heatmap,complex_relation,3,modify_style;rename_label;preserve_unrelated_charts,relation_augmented,Use a consistent cleaned-up style across the dashboard and rename South to South (updated) in all related subplots where it appears.,1,1,1995x883,ok,0,1.0,1.0,1,0.18079335851013764,0.20528512760963863,1.0,0.13481046103238367,0.20528512760963863,0.3109971274755211,0.0,0.32527784994066594,0.09622962886303693,0.6072883217260354,0.3025775854503481,0.2599531060212744,1,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.6666666666666666, ""changed_pixel_rate"": 0.005328634510869565, ""counterfactual_noop_mse"": 5301.3544921875, ""prediction_mse"": 9650.1279296875}, {""operation_index"": 2, ""operation"": ""rename_label"", ""score"": 0.3615867170202753, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.10845151154891304, ""counterfactual_noop_mse"": 10468.9306640625, ""prediction_mse"": 6683.50439453125}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6072883217260354, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920690,synthetic/sample_920690,synthetic,synthetic_relation_augmented_qc,municipal_budget,dashboard_aug_0395,2,lollipop;area,complex_relation,3,add_dashboard_title;modify_color;preserve_data_values,relation_augmented,"Add the title ""Municipal Budget Edited Dashboard"" and use red to emphasize North consistently across every subplot where that label appears.",1,1,1783x740,ok,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18436652817578755,0.0,0.6878879589131479,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""add_dashboard_title"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.15619692595108695, ""counterfactual_noop_mse"": 6108.29052734375, ""prediction_mse"": 7821.83056640625}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.07698921535326086, ""counterfactual_noop_mse"": 1674.552001953125, ""prediction_mse"": 5913.12353515625}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.6878879589131479, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920120,synthetic/sample_920120,synthetic,synthetic_relation_augmented_qc,research_lab,dashboard_aug_0300,3,waterfall;radar;bar,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color Central red wherever it appears.",1,1,1806x1184,ok,0,1.0,1.0,1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7098650429211613,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0051977472899729, ""counterfactual_noop_mse"": 6158.01025390625, ""prediction_mse"": 8610.0283203125}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.016493055555555556, ""counterfactual_noop_mse"": 1732.8236083984375, ""prediction_mse"": 14945.484375}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.7098650429211613, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920313,synthetic/sample_920313,synthetic,synthetic_relation_augmented_qc,public_safety,dashboard_aug_0333,2,step_line;scatter,complex_relation,3,modify_style;rename_label;preserve_unrelated_charts,relation_augmented,Use a consistent cleaned-up style across the dashboard and rename baseline to baseline (updated) in all related subplots where it appears.,1,1,4172x1471,ok,0,1.0,1.0,1,0.17720872812248148,0.17564146030502445,1.0,0.29273576717504074,0.17564146030502445,0.0,0.0,0.0,0.0,0.7845190715589196,0.2624824521427581,0.2326366487356613,1,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004447605298913043, ""counterfactual_noop_mse"": 626.3699340820312, ""prediction_mse"": 12422.9716796875}, {""operation_index"": 2, ""operation"": ""rename_label"", ""score"": 0.35441745624496296, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.005169412364130435, ""counterfactual_noop_mse"": 7738.70166015625, ""prediction_mse"": 4995.970703125}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7845190715589196, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920232,synthetic/sample_920232,synthetic,synthetic_relation_augmented_qc,semiconductor_supply,dashboard_aug_0319,2,bar;density,single_step,2,add_dashboard_title;preserve_data_values,global_dashboard,"Set the dashboard-level title to ""Semiconductor Supply Edited Dashboard"". Leave the data values themselves unchanged. Keep the rest of the dashboard unchanged.",1,1,1783x740,ok,0,1.0,1.0,1,0.4490837365598168,,,,,,,,0.15253414594177336,0.7058303306830318,0.32812075013710384,0.3825540940273247,0,"[{""operation_index"": 1, ""operation"": ""add_dashboard_title"", ""score"": 0.4490837365598168, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.09050186820652174, ""counterfactual_noop_mse"": 12989.5029296875, ""prediction_mse"": 7156.12841796875}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.7058303306830318, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920077,synthetic/sample_920077,synthetic,synthetic_relation_augmented_qc,retail_ecommerce,dashboard_aug_0293,4,proportional_bar;treemap;bar;dual_axis_line_bar,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color West red wherever it appears.",1,1,4165x2968,ok,0,1.0,1.0,1,0.10134786941658812,0.13994445981071976,0.8571428571428571,0.19923670597461246,0.13994445981071976,0.05100609056488076,0.0,0.16627875917627147,0.07701098626928195,0.3762947598801389,0.202038607062317,0.1667968488863119,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.20269573883317624, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.04997671070460705, ""counterfactual_noop_mse"": 19261.15625, ""prediction_mse"": 15357.001953125}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.35, ""changed_pixel_rate"": 0.011332359417344173, ""counterfactual_noop_mse"": 4338.1767578125, ""prediction_mse"": 9613.28515625}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.3762947598801389, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920141,synthetic/sample_920141,synthetic,synthetic_relation_augmented_qc,sports_performance,dashboard_aug_0304,2,pie;contour_density,complex_relation,3,modify_style;rename_label;preserve_unrelated_charts,relation_augmented,Use a consistent cleaned-up style across the dashboard and rename Metro to Metro (updated) in all related subplots where it appears.,1,1,4040x1771,ok,0,1.0,1.0,1,0.15405771119494865,0.3366139613762906,1.0,0.3648862256912579,0.3366139613762906,0.2942055649038397,0.0,0.3155285087369457,0.0835241009838744,0.547601668284567,0.33916684969073246,0.27437865121720817,1,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.00594429347826087, ""counterfactual_noop_mse"": 5529.8486328125, ""prediction_mse"": 5788.18017578125}, {""operation_index"": 2, ""operation"": ""rename_label"", ""score"": 0.3081154223898973, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14649498980978262, ""counterfactual_noop_mse"": 6547.6220703125, ""prediction_mse"": 4530.19873046875}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.547601668284567, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920585,synthetic/sample_920585,synthetic,synthetic_relation_augmented_qc,telecom_network,dashboard_aug_0378,2,hexbin;sankey,multi_chart_relation,2,delete_category_or_series;preserve_unrelated_charts,relation_augmented,"Remove the shared category or series baseline from every subplot where it is plotted, while preserving the remaining categories and chart layouts.",1,1,1777x734,ok,0,1.0,1.0,1,0.23045190134099328,0.32838739863108246,0.6666666666666666,0.44996130104794113,0.32838739863108246,0.14602654500579446,0.0,0.1636363089418059,0.07978238605438867,0.8280677779360454,0.41109138073251555,0.3478675629454828,1,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.23045190134099328, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.15276834239130435, ""counterfactual_noop_mse"": 19341.71484375, ""prediction_mse"": 14884.3798828125}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8280677779360454, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920862,synthetic/sample_920862,synthetic,synthetic_relation_augmented_qc,transport_safety,dashboard_aug_0424,2,density;histogram,multi_chart_relation,2,delete_category_or_series;preserve_unrelated_charts,relation_augmented,"Remove the shared category or series risk from every subplot where it is plotted, while preserving the remaining categories and chart layouts.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[]
synthetic_sample_920436,synthetic/sample_920436,synthetic,synthetic_relation_augmented_qc,library_services,dashboard_aug_0353,3,dot_plot;contour_density;box,multi_chart_relation,2,delete_category_or_series;preserve_unrelated_charts,relation_augmented,"Remove the shared category or series priority from every subplot where it is plotted, while preserving the remaining categories and chart layouts.",1,1,1740x1485,ok,0,1.0,1.0,1,0.5169004647609919,0.3885768865333896,0.8,0.4927665560712421,0.3885768865333896,0.23229238222661094,0.3333333333333333,0.4677551707473812,0.15710114028374728,0.7704544945283567,0.4584866891888075,0.478931510639072,1,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.5169004647609919, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.026973238482384823, ""counterfactual_noop_mse"": 7164.40576171875, ""prediction_mse"": 3461.12109375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7704544945283567, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920542,synthetic/sample_920542,synthetic,synthetic_relation_augmented_qc,media_streaming,dashboard_aug_0371,3,bubble;line;ecdf,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,1783x1184,ok,0,1.0,1.0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3496161699295044,0.0,0.800902702445279,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0023342225609756097, ""counterfactual_noop_mse"": 8358.12890625, ""prediction_mse"": 8935.177734375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.800902702445279, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920656,synthetic/sample_920656,synthetic,synthetic_relation_augmented_qc,museum_attendance,dashboard_aug_0390,3,donut;dual_axis_line_bar;density,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight East in red in every subplot where the label appears, but do not change any plotted values or labels in the other subplots.",1,1,1782x1184,ok,0,1.0,1.0,1,0.511265754134593,0.507622884592551,0.5,0.5094238568132193,0.507622884592551,0.5049214262615485,0.5,0.509427174643247,0.22245592577728499,0.655284359819952,0.48908548632693555,0.49684858005961563,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.511265754134593, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0066056910569105695, ""counterfactual_noop_mse"": 15165.134765625, ""prediction_mse"": 7411.720703125}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.655284359819952, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.655284359819952, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920612,synthetic/sample_920612,synthetic,synthetic_relation_augmented_qc,nonprofit_programs,dashboard_aug_0382,3,stacked_area;sankey;radar,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight Central in red in every subplot where the label appears, but do not change any plotted values or labels in the other subplots.",1,1,1777x1180,ok,0,1.0,1.0,1,0.29412523573963684,0.4524208767358398,0.5,0.4525349916588837,0.4524208767358398,0.45224970435127393,0.0,0.49519304517074847,0.12768264506962082,0.7311255713797523,0.46050435331244377,0.40227166216196136,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.29412523573963684, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.027280233739837397, ""counterfactual_noop_mse"": 9617.4404296875, ""prediction_mse"": 6788.70849609375}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.7311255713797523, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7311255713797523, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
