task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,overall_score,low_level_edit_accuracy,high_level_score,relation_conditioned_fidelity,multi_chart_relation_accuracy,relation_scope_f1,relation_scope_accuracy,relation_expected_edit_fidelity,relation_nonaffected_preservation,relation_label_visual_coverage,relation_labeled_endpoint_count,visual_structural_similarity,preservation_accuracy,full_ssim,noop_full_ssim,full_ssim_improvement,full_mse,full_mae,edit_visual_score,noop_edit_mse,pred_edit_mse,preserve_mae,preserve_changed_pixel_rate,affected_chart_f1,affected_chart_precision,affected_chart_recall,reference_affected_cells,predicted_affected_cells,matched_affected_cells,affected_region_similarity,reference_affected_chart_ids_json,predicted_affected_chart_ids_json,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,relation_edge_check_count,relation_node_fidelities_json,relation_metric_applicable,layout_id,canvas_aspect_score,metric_width,metric_height,target_changed_pixel_rate,operation_count,counterfactual_operation_count,scorable_edit_operation_count,counterfactual_coverage,operation_scores_json,charteditor_full_rarm,charteditor_edit_rarm,charteditor_full_layout,charteditor_full_text,charteditor_edit_layout,charteditor_edit_text
synthetic_sample_920856,synthetic/sample_920856,synthetic,synthetic_relation_augmented_qc,disaster_response,dashboard_aug_0423,2,correlation_heatmap;hexbin,single_step,2,add_dashboard_title;preserve_data_values,global_dashboard,"Give the dashboard the title ""Disaster Response Edited Dashboard"". Do not change the underlying data values. Leave all other visual content as it is.",1,1,3455x1435,ok,0,1.0,1.0,1,0.2862153751626576,0.3230836046798763,0.25605046010311505,,,,,,,,,0.10941094666292228,0.5992255813397036,0.36132485720333773,0.5597714814832844,0.0,6733.931640625,45.05073547363281,0.3230836046798763,18262.869140625,12362.435546875,35.80591583251953,0.33276312599337304,1.0,1.0,1.0,2,2,2,0.32145728653683076,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",,,,0,"{""chart_1"": 0.3065969152072391, ""chart_2"": 0.3363176578664224}",0,regular_grid,0.5644098775987662,512,184,0.21193529211956522,2,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""add_dashboard_title"", ""score"": 0.3230836046798763, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.21193529211956522, ""counterfactual_noop_mse"": 18262.869140625, ""prediction_mse"": 12362.435546875}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.5992255813397036, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920944,synthetic/sample_920944,synthetic,synthetic_relation_augmented_qc,supply_chain,dashboard_aug_0438,7,step_line;line;stacked_area;stacked_horizontal_bar;density;sankey;strip_plot,complex_relation,5,modify_style;change_axis_label;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,0,missing,failed,1,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,1,,,,,,,,,,[],,,,,,
synthetic_sample_920477,synthetic/sample_920477,synthetic,synthetic_relation_augmented_qc,urban_mobility,dashboard_aug_0360,2,grouped_bar;step_line,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color West red wherever it appears.",1,1,3567x1468,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,4,0.0,0.619837517324428,0.3177316767228857,0.9671632441040031,0.0,5338.984375,35.255897521972656,0.0,4951.09619140625,12262.142578125,34.31817626953125,0.3132800448744917,1.0,1.0,1.0,2,2,2,0.0,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.0,1,"{""chart_1"": 0.0, ""chart_2"": 0.0}",1,regular_grid,0.5854882962964378,512,184,0.015975288722826088,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.00985054347826087, ""counterfactual_noop_mse"": 6383.6494140625, ""prediction_mse"": 10357.31640625}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.006368885869565217, ""counterfactual_noop_mse"": 3034.4150390625, ""prediction_mse"": 15648.5537109375}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.619837517324428, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_001328,real/sample_001328,real,real,world_bank,dashboard_0088,4,area;sankey;bubble;heatmap,multi_step,3,modify_color;rename_label;add_event_marker,relation_or_scope_aware,"In the related country or region panels, highlight Iceland in red. Within the related country or region panels, rename Iceland to Iceland (updated). Add a red vertical marker at 1992 labeled ""Event 1992"" to every time-series subplot. Keep the related panels consistent and leave unrelated panels alone.",1,1,4737x2169,ok,0,1.0,1.0,0,0.0026068410230764877,0.005792980051281083,0.0,,,,,,,,,0.0,0.7882668276563609,0.5644656900846139,0.9619657709428368,0.0,3755.910888671875,25.408842086791992,0.0,10177.994140625,18064.154296875,18.055837631225586,0.1815663334960986,0.4,0.25,1.0,1,4,1,0.0,"[""chart_1""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.8611878752708435, ""chart_3"": 0.6558904945850372, ""chart_4"": 0.20480483770370483}",0,wide_top,0.6843386579605858,512,213,0.07983971537558686,3,3,3,1.0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.07793243838028169, ""counterfactual_noop_mse"": 10350.87890625, ""prediction_mse"": 18427.4375}, {""operation_index"": 2, ""operation"": ""rename_label"", ""score"": 0.01737894015384325, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.0013020833333333333, ""counterfactual_noop_mse"": 3582.399169921875, ""prediction_mse"": 3520.140869140625}, {""operation_index"": 3, ""operation"": ""add_event_marker"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.000742737676056338, ""counterfactual_noop_mse"": 3455.35400390625, ""prediction_mse"": 4809.99169921875}]",,,,,,
synthetic_sample_920553,synthetic/sample_920553,synthetic,synthetic_relation_augmented_qc,tourism_hospitality,dashboard_aug_0373,7,multi_line;error_bar;heatmap;waterfall;horizontal_bar;strip_plot;dot_plot,complex_relation,5,modify_style;change_axis_label;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,1,,,,,,,,,,[],,,,,,
synthetic_sample_920030,synthetic/sample_920030,synthetic,synthetic_relation_augmented_qc,insurance_claims,dashboard_aug_0285,2,area;histogram,complex_relation,3,add_dashboard_title;modify_color;preserve_data_values,relation_augmented,"Add the title ""Insurance Claims Edited Dashboard"" and use red to emphasize North consistently across every subplot where that label appears.",1,1,3567x1481,ok,0,1.0,1.0,1,0.13210746790437364,0.11204649904507165,0.1429095280593824,0.0,0.0,0.6666666666666666,0.0,0.0,0.4804348945617676,1.0,1,0.07239760336589239,0.5641936268784569,0.4699479765182337,0.6860509686187408,0.0,3889.701904296875,37.11872863769531,0.21348665517761234,7779.7099609375,6118.845703125,33.86653518676758,0.39579569919081437,0.6666666666666666,0.5,1.0,1,2,1,0.2548470894500381,"[""chart_1""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.2548470894500381,1,"{""chart_1"": 0.0, ""chart_2"": 0.5096941789000762}",1,regular_grid,0.5652000691851246,512,184,0.14208984375,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_dashboard_title"", ""score"": 0.2240929980901433, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14044454823369565, ""counterfactual_noop_mse"": 7865.7529296875, ""prediction_mse"": 6103.0927734375}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0036408797554347825, ""counterfactual_noop_mse"": 7263.357421875, ""prediction_mse"": 7723.9736328125}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.5641936268784569, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920066,synthetic/sample_920066,synthetic,synthetic_relation_augmented_qc,renewable_grid,dashboard_aug_0291,3,stacked_area;strip_plot;multi_line,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color North red wherever it appears.",1,1,3207x2291,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.7166458368301392,1.0,4,0.0,0.7561992252095829,0.600109024511292,0.9815786272229259,0.0,2430.344970703125,22.182327270507812,0.0,2120.6640625,7663.07373046875,20.534278869628906,0.2107804894129023,0.8,0.6666666666666666,1.0,2,3,2,0.0,"[""chart_1"", ""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3""]",0.0,0.0,0.2388819456100464,3,"{""chart_1"": 0.0, ""chart_2"": 0.7166458368301392, ""chart_3"": 0.0}",1,regular_grid,0.969113249791627,512,369,0.03659595189701897,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004896045054200542, ""counterfactual_noop_mse"": 4594.7275390625, ""prediction_mse"": 9217.0}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.03168932079945799, ""counterfactual_noop_mse"": 1739.005615234375, ""prediction_mse"": 7424.5556640625}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.7561992252095829, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920187,synthetic/sample_920187,synthetic,synthetic_relation_augmented_qc,medical_trials,dashboard_aug_0312,2,pie;correlation_heatmap,complex_relation,3,modify_style;rename_label;preserve_unrelated_charts,relation_augmented,Use a consistent cleaned-up style across the dashboard and rename South to South (updated) in all related subplots where it appears.,1,1,3510x1770,ok,0,1.0,1.0,1,0.037161425438538745,0.024533811683287183,0.043960909768289584,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,0.009939995347420431,0.38884557187589136,0.4982353801577784,0.7812217984846955,0.0,7721.08056640625,54.89162826538086,0.0637807361112878,10516.6513671875,9845.8916015625,52.55055618286133,0.5211767085956374,1.0,1.0,1.0,2,2,2,0.06409191561474896,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.06409191561474896,1,"{""chart_1"": 0.0, ""chart_2"": 0.12818383122949792}",1,regular_grid,0.2597439277505524,512,184,0.10802691915760869,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.005328634510869565, ""counterfactual_noop_mse"": 5301.3544921875, ""prediction_mse"": 8206.4931640625}, {""operation_index"": 2, ""operation"": ""rename_label"", ""score"": 0.049067623366574366, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.10845151154891304, ""counterfactual_noop_mse"": 10468.9306640625, ""prediction_mse"": 9955.2451171875}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.38884557187589136, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920690,synthetic/sample_920690,synthetic,synthetic_relation_augmented_qc,municipal_budget,dashboard_aug_0395,2,lollipop;area,complex_relation,3,add_dashboard_title;modify_color;preserve_data_values,relation_augmented,"Add the title ""Municipal Budget Edited Dashboard"" and use red to emphasize North consistently across every subplot where that label appears.",1,1,3566x1435,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,0.0,0.6872120986230655,0.48933792897639017,0.6018636198732469,0.0,3924.497314453125,33.47963333129883,0.0,4507.69921875,7280.7353515625,25.480045318603516,0.27621455563711494,1.0,1.0,1.0,2,2,2,0.16379663325037103,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.16379663325037103,1,"{""chart_1"": 0.32759326650074205, ""chart_2"": 0.0}",1,regular_grid,0.6405127130487069,512,184,0.2191109035326087,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_dashboard_title"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.15619692595108695, ""counterfactual_noop_mse"": 6108.29052734375, ""prediction_mse"": 8056.01318359375}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.07698921535326086, ""counterfactual_noop_mse"": 1674.552001953125, ""prediction_mse"": 5507.4365234375}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.6872120986230655, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920120,synthetic/sample_920120,synthetic,synthetic_relation_augmented_qc,research_lab,dashboard_aug_0300,3,waterfall;radar;bar,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color Central red wherever it appears.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,1,,,,,,,,,,[],,,,,,
synthetic_sample_920313,synthetic/sample_920313,synthetic,synthetic_relation_augmented_qc,public_safety,dashboard_aug_0333,2,step_line;scatter,complex_relation,3,modify_style;rename_label;preserve_unrelated_charts,relation_augmented,Use a consistent cleaned-up style across the dashboard and rename baseline to baseline (updated) in all related subplots where it appears.,1,1,3580x1468,ok,0,1.0,1.0,1,0.19653974602401894,0.11972721572862555,0.23790033926,0.14379356575528277,0.14379356575528277,1.0,0.2396559429254713,0.0798181438190837,0.7195728719234467,1.0,3,0.0,0.7871919876629644,0.37939479711123364,0.981719577757424,0.0,2042.4775390625,20.037084579467773,0.0,4441.119140625,8588.5654296875,19.468181610107422,0.17364415862808147,1.0,1.0,1.0,2,2,2,0.0,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.0,1,"{""chart_1"": 0.0, ""chart_2"": 0.0}",1,regular_grid,0.5940703636886082,512,184,0.009638247282608696,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004447605298913043, ""counterfactual_noop_mse"": 626.3699340820312, ""prediction_mse"": 11768.8515625}, {""operation_index"": 2, ""operation"": ""rename_label"", ""score"": 0.2394544314572511, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.005169412364130435, ""counterfactual_noop_mse"": 7738.70166015625, ""prediction_mse"": 5885.63525390625}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7871919876629644, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920232,synthetic/sample_920232,synthetic,synthetic_relation_augmented_qc,semiconductor_supply,dashboard_aug_0319,2,bar;density,single_step,2,add_dashboard_title;preserve_data_values,global_dashboard,"Set the dashboard-level title to ""Semiconductor Supply Edited Dashboard"". Leave the data values themselves unchanged. Keep the rest of the dashboard unchanged.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_920077,synthetic/sample_920077,synthetic,synthetic_relation_augmented_qc,retail_ecommerce,dashboard_aug_0293,4,proportional_bar;treemap;bar;dual_axis_line_bar,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color West red wherever it appears.",1,1,4165x2968,ok,0,1.0,1.0,1,0.1420748134594482,0.07523242414704465,0.1780668692430501,0.11131039053967576,0.11131039053967576,0.8571428571428571,0.15483317179278047,0.06192558862882458,0.38713093598683673,0.8,5,0.023523618694640737,0.4703236238702835,0.3593458754449465,0.9442260331279579,0.0,6655.14501953125,47.83896255493164,0.040858959513491555,16502.796875,15828.509765625,44.61138916015625,0.4579435563449773,0.8571428571428571,0.75,1.0,3,4,3,0.05160465719068715,"[""chart_1"", ""chart_2"", ""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",0.046026218660018665,0.0,0.16185591281775139,6,"{""chart_1"": 0.15481397157206145, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.4926096796989441}",1,regular_grid,0.9595455103253132,512,369,0.06130907012195122,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.1504648482940893, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.04997671070460705, ""counterfactual_noop_mse"": 19261.15625, ""prediction_mse"": 16363.029296875}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.35, ""changed_pixel_rate"": 0.011332359417344173, ""counterfactual_noop_mse"": 4338.1767578125, ""prediction_mse"": 13471.25}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.4703236238702835, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920141,synthetic/sample_920141,synthetic,synthetic_relation_augmented_qc,sports_performance,dashboard_aug_0304,2,pie;contour_density,complex_relation,3,modify_style;rename_label;preserve_unrelated_charts,relation_augmented,Use a consistent cleaned-up style across the dashboard and rename Metro to Metro (updated) in all related subplots where it appears.,1,1,3482x1767,ok,0,1.0,1.0,1,0.07146997960497128,0.0,0.1099538147768789,0.05255417614667068,0.05255417614667068,1.0,0.08759029357778446,0.03583236406212959,0.21410977840423584,1.0,3,0.0,0.4600906063201255,0.44387654066316645,0.7395548046266659,0.0,6490.45947265625,48.436824798583984,0.0,6554.92041015625,8550.505859375,44.65719985961914,0.47225538476844253,1.0,1.0,1.0,2,2,2,0.008827089433215808,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.008827089433215808,1,"{""chart_1"": 0.017654178866431617, ""chart_2"": 0.0}",1,regular_grid,0.2532671551685298,512,184,0.14644191576086957,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.00594429347826087, ""counterfactual_noop_mse"": 5529.8486328125, ""prediction_mse"": 7856.900390625}, {""operation_index"": 2, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14649498980978262, ""counterfactual_noop_mse"": 6547.6220703125, ""prediction_mse"": 8557.828125}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.4600906063201255, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
